openflow:2:1	30093	38140	2053058	2766712	
openflow:2:1	30324	38388	2069383	2786864	
openflow:2:1	30805	38906	2103485	2828839	
openflow:2:1	31030	39146	2119481	2848410	
openflow:2:1	31259	39388	2135681	2868457	
openflow:2:1	31476	39615	2151084	2887439	
openflow:2:1	31709	39864	2167704	2907692	
openflow:2:1	31937	40105	2183835	2927302	
openflow:2:1	32180	40368	2201081	2948311	
openflow:2:1	32410	40616	2217401	2968546	
openflow:2:1	32647	40868	2234205	2988946	
openflow:2:1	32896	41139	2251819	3011259	
openflow:2:1	33116	41376	2267416	3030541	
openflow:2:1	33339	41607	2283240	3049718	
openflow:2:1	33568	41853	2299527	3069581	
openflow:2:1	33818	42117	2317316	3090997	
openflow:2:1	34277	42609	2349868	3131064	
openflow:2:1	34508	42860	2366149	3151753	
openflow:2:1	34758	43130	2383887	3173552	
openflow:2:1	35008	43398	2401631	3195224	
openflow:2:1	35230	43635	2417319	3214597	
openflow:2:1	35463	43886	2433889	3234939	
openflow:2:1	35695	44135	2450355	3254912	
openflow:2:1	35933	44387	2467250	3275403	
openflow:2:1	36167	44637	2483801	3296071	
openflow:2:1	36386	44874	2499373	3315220	
openflow:2:1	36641	45150	2517413	3337772	
openflow:2:1	36869	45396	2533598	3357643	
openflow:2:1	37100	45637	2550030	3377312	
openflow:2:1	37333	45886	2566501	3398162	
openflow:2:1	37792	46372	2599071	3437865	
openflow:2:1	38025	46623	2615630	3458026	
openflow:2:1	38272	46890	2633154	3479771	
openflow:2:1	38492	47132	2648678	3499391	
openflow:2:1	38762	47417	2667872	3522420	
openflow:2:1	38977	47646	2683095	3541054	
openflow:2:1	39217	47903	2700144	3561715	
